beta_I,beta_FR,phi0,theta_N,alpha,gamma_comm,delta_C,phi_obs,R0
0.90857915,1.6111291,0.45964092,0.041059982,0.03900622,0.008480956,0.028066962,0.81107414,2.4798793
0.83782989,0.80351585,0.31017262,0.04046837,0.038979757,0.04951234,0.045803147,1.5812642,2.0315198
0.82943129,0.92712401,0.29020628,0.04043334,0.011929495,0.04050945,0.096701204,1.6501928,1.9924053
0.81526708,1.7597717,0.424377,0.043130203,0.1054432,0.013141834,0.026799407,0.3034886,2.1990853
0.69895558,1.8727486,0.43330716,0.057365046,0.026675927,0.028576854,0.020451675,0.55539834,1.898507
0.69990895,1.9315563,0.40788613,0.045764366,0.048121581,0.0098127113,0.034536251,1.0244185,1.9042462
0.83584861,1.2709807,0.47183748,0.035139047,0.044109699,0.015587201,0.084306974,0.96029913,2.3112427
0.75551896,1.9922191,0.35749452,0.048540417,0.034969916,0.044780524,0.033108221,0.54788277,1.9539342
0.75200785,1.1218817,0.39833273,0.036105543,0.040717796,0.01209572,0.089172821,0.43580133,1.9806971
0.83485299,0.93211166,0.39248797,0.049457531,0.072748466,0.065372908,0.042115063,1.8846151,2.1125185
0.82042919,1.424671,0.36546214,0.033935651,0.017926656,0.0073543769,0.059626181,0.27585473,2.1242945
0.74099845,2.0666095,0.45036246,0.04189361,0.083630887,0.06040029,0.048440854,1.5760262,2.095461
0.80151003,1.9697747,0.42479562,0.04223579,0.081706365,0.05079699,0.042265586,1.5146369,2.1884507
0.82562703,1.2586843,0.33869524,0.037704786,0.057762282,0.011076007,0.065925487,0.45170104,2.0741039
0.86647287,1.643,0.37880175,0.045149309,0.026347495,0.024785485,0.039702654,1.5704915,2.2304207
0.93192719,1.533615,0.42508508,0.040442385,0.059501241,0.021866006,0.088975637,1.094713,2.4720999
0.79094531,2.1706967,0.37837939,0.046314298,0.08330045,0.02335802,0.064157706,0.3642648,2.0874715
0.82953555,1.1977527,0.40368651,0.036309278,0.010301822,0.018605053,0.03306582,1.5122972,2.1795024
0.72385196,1.5841123,0.36456058,0.055705741,0.010680075,0.026727899,0.11015126,0.51442889,1.8464107
0.86296223,1.4827569,0.40010455,0.026142726,0.12907961,0.021844299,0.024334639,0.85960568,2.3161795
0.94762949,1.4921087,0.34268318,0.027689594,0.13501139,0.043887214,0.065667131,1.7242121,2.4113911
0.76075122,1.5734365,0.44526642,0.0452054,0.073551176,0.01118918,0.040209694,0.64398659,2.0760055
0.81055316,1.7026914,0.37307118,0.039169533,0.023754435,0.0099770556,0.043708903,0.96990538,2.1148253
0.81904895,1.7000695,0.35508498,0.035869394,0.023813563,0.015097733,0.057058333,1.1696179,2.1164768
0.88962764,1.424112,0.34121696,0.036207475,0.045269181,0.020544817,0.040181595,0.64083469,2.2399155
0.91299864,1.4776561,0.34507861,0.03817735,0.054861795,0.024599619,0.055683959,0.7861954,2.2968243
0.81874877,1.8214514,0.45037113,0.03254642,0.020434216,0.021754017,0.037963168,2.73695,2.2997783
0.8295853,1.2885337,0.34809179,0.048049323,0.025594659,0.026310609,0.076359431,0.23323969,2.0680786
0.8123169,2.0911725,0.35113157,0.039545343,0.031788826,0.031260388,0.047093326,1.2019522,2.1076367
0.89999424,1.8478439,0.42385039,0.031530054,0.02021889,0.0090377166,0.046607844,1.2616451,2.4584276
0.76586633,1.4638613,0.37010482,0.047440326,0.074765563,0.028287374,0.064118296,0.71531619,1.9647713
0.81209392,1.8109083,0.37458519,0.045906503,0.083098088,0.019352582,0.061907546,0.94504976,2.1064489
0.87438712,1.6340325,0.45591898,0.038518318,0.089792724,0.031554961,0.041033169,0.90348377,2.4027638
0.86558344,1.4789176,0.35105066,0.037993283,0.01476871,0.018920113,0.067184021,0.79680769,2.1973998
0.83062951,1.6310822,0.38695639,0.035550464,0.036049677,0.028063475,0.043897311,1.371201,2.1918938
0.76912987,1.8246299,0.39548053,0.043620005,0.032825338,0.01495202,0.028018404,1.1069628,2.047
0.96229941,1.2997048,0.37714362,0.039230713,0.047881295,0.034880254,0.077963271,1.0972573,2.4496757
0.78258329,1.8017081,0.37263668,0.043416502,0.058946166,0.017040534,0.034326601,1.5032185,2.0420753
0.89755415,1.691373,0.38756371,0.039357318,0.038879364,0.026912205,0.10906597,0.45967538,2.3421686
0.99096939,1.8870014,0.46073622,0.047678008,0.073293853,0.035903234,0.033600526,1.7076462,2.6795962
0.96617806,1.924059,0.4708084,0.046716267,0.074630745,0.044001865,0.062602941,1.5282508,2.6466108
0.90188177,1.8978216,0.49631214,0.045327967,0.11730582,0.032072501,0.081927615,2.0810078,2.5395661
0.8109086,1.2669208,0.48103808,0.03704059,0.02142397,0.026455055,0.016734338,1.2968066,2.2545397
0.84053884,1.3273573,0.33817265,0.0501327,0.072796561,0.0057211376,0.11801832,0.60230404,2.0755443
0.90209486,2.0082233,0.45135928,0.038314494,0.03541472,0.0064635042,0.027814668,0.51981958,2.5004663
0.79466575,1.4474724,0.41386026,0.036249518,0.043888436,0.013887578,0.040973475,1.0170576,2.131413
0.87997461,1.921917,0.383231,0.041470598,0.055587557,0.020642993,0.016907819,1.2969179,2.302324
0.87874814,1.418517,0.41871962,0.047382571,0.094228082,0.014844691,0.017408165,1.4674859,2.2971051
0.71639271,1.9274155,0.37135084,0.035515048,0.018164802,0.035423071,0.012895073,0.3399924,1.9183116
0.84134906,1.3204428,0.50252525,0.037543391,0.024791624,0.0083352889,0.059516254,0.51120245,2.3688529
0.74885698,2.2324056,0.34116385,0.045074687,0.074092659,0.021926487,0.040909283,0.91452528,1.9380667
0.87533743,1.0520212,0.43214199,0.033397208,0.015311153,0.01891628,0.066020141,0.71872023,2.333141
0.79137027,2.0765877,0.28810368,0.045186174,0.093490533,0.029631664,0.039479502,0.90324676,1.9425618
0.8658946,2.026956,0.31888327,0.03862358,0.035242186,0.019057485,0.059835966,0.3516881,2.1745466
0.8183546,1.8716853,0.33595142,0.042321211,0.021828448,0.042130798,0.087566409,0.3563988,2.0748266
0.79361036,1.3605487,0.39045911,0.046211312,0.016789467,0.01212709,0.042643262,0.68622825,2.0541439
0.92147147,1.4423088,0.44388455,0.040079077,0.064037434,0.026023796,0.015471533,0.71446709,2.4724352
0.83704004,2.2155707,0.38437631,0.034918477,0.046534239,0.0068347611,0.061461667,0.50860111,2.2492389
0.80167724,1.4373181,0.3503408,0.046902753,0.034184752,0.038052481,0.062285593,0.53885596,2.0195166
0.82327809,1.4346624,0.4576743,0.040594299,0.054712992,0.01755316,0.048227012,1.0249016,2.2515728
0.83685037,1.1971254,0.36484945,0.03766362,0.055484907,0.026206446,0.050184307,1.0770113,2.1346686
0.82817709,2.0400121,0.41238821,0.044492371,0.027299259,0.024428747,0.052196494,0.36502386,2.228574
0.78551377,1.6050608,0.37151133,0.04028481,0.047560969,0.01476465,0.058994543,0.51349331,2.0434424
0.80831489,1.859748,0.39973554,0.04646137,0.041774427,0.041659916,0.041201617,1.0652256,2.1391694
0.8543602,1.4109277,0.42355907,0.035817299,0.040526516,0.0094532735,0.033217648,1.0230931,2.2899763
0.81907126,1.9033579,0.36830804,0.04198854,0.03965666,0.048915399,0.067611896,0.9209274,2.1316156
0.81213245,1.312638,0.41436432,0.044586891,0.056423322,0.012226396,0.039521797,0.73868031,2.1336209
0.83507895,1.2176957,0.42576665,0.031741972,0.025702928,0.0125176,0.069142278,1.6369577,2.2455981
0.93548275,1.2465158,0.34507208,0.045546351,0.046446621,0.042987805,0.027085592,1.1616318,2.3105699
0.67751818,1.6112059,0.43332969,0.042121552,0.03308117,0.029437412,0.032327579,0.45274163,1.8714235
0.95652522,1.5401689,0.32666491,0.041226506,0.041798545,0.016353661,0.079030437,0.96556346,2.3594032
0.80477327,1.6174447,0.4199944,0.045450237,0.040419818,0.031920477,0.026179995,0.54357024,2.1465266
0.80886706,2.1464384,0.45300432,0.0444119,0.055404797,0.03710805,0.026612915,0.2604984,2.2631593
0.93630808,1.7723046,0.44575957,0.045138762,0.066070593,0.008299212,0.034758354,0.66347792,2.5202209
0.71774239,1.5427489,0.32267828,0.037248005,0.021903958,0.056932055,0.077974648,0.87982666,1.8212106
0.95237344,1.7302246,0.48717105,0.045766993,0.1121114,0.0053258213,0.037923264,0.99061135,2.6273441
0.73745287,1.0870846,0.43478398,0.041746214,0.011239341,0.0078665875,0.036641347,1.1353529,1.9728782
0.86701547,2.1782063,0.37429812,0.044223933,0.11851807,0.024641992,0.032689189,1.0630274,2.2647559
0.78526775,1.7715017,0.39613517,0.052141563,0.075661391,0.047591662,0.03218985,0.67390798,2.0544064
0.81980303,1.4146025,0.3970274,0.027303484,0.011641529,0.010260521,0.091807115,0.77719437,2.1958172
0.77832282,1.6016696,0.36289226,0.0274541,0.026876922,0.0064466636,0.060987196,0.7762623,2.0540603
0.77623907,2.0609885,0.45006123,0.033919232,0.040412883,0.02436339,0.047262272,0.31306122,2.2121438
0.78744426,1.9627807,0.39323917,0.031020724,0.041276579,0.0079127022,0.21601147,0.43288971,2.1412754
0.91632495,1.7087557,0.39596186,0.032798199,0.054076477,0.0058133419,0.045267779,0.41216314,2.4290028
0.75078252,1.5949162,0.36293496,0.029429077,0.044548578,0.042272643,0.074559575,1.471057,1.9819491
0.96891871,2.0624146,0.44477487,0.03125542,0.045027422,0.01188724,0.036717028,0.89120725,2.6916703
0.83580223,1.8507823,0.3467592,0.037437735,0.10325504,0.017729966,0.021215124,0.70751803,2.1462331
0.79989352,1.214486,0.44838567,0.050706968,0.033991978,0.027700655,0.050784024,1.0982296,2.1224012
0.83235156,1.0892258,0.39071942,0.045768418,0.036419813,0.019579961,0.031025048,1.0876033,2.1272309
0.84121887,1.2918267,0.4006223,0.047547045,0.028817507,0.0074424382,0.088947148,1.3801758,2.1708965
0.76337064,1.4758538,0.41084345,0.052087406,0.044011716,0.0088497562,0.040846958,1.2317763,2.001849
0.89218747,1.374276,0.37724149,0.034405258,0.022962964,0.069792892,0.073330457,0.6533718,2.3076051
0.71835789,1.9969481,0.41199558,0.044018623,0.055690772,0.01410806,0.030040562,0.93777944,1.9651593
0.96454119,1.296018,0.37102751,0.043430542,0.021178954,0.080395162,0.027366373,0.362146,2.4288556
0.76434375,1.4204705,0.38120345,0.02193489,0.028711358,0.0069347548,0.098271825,1.0509469,2.0553675
0.93897072,1.8226421,0.39863015,0.051689759,0.054592215,0.0050293986,0.030067588,1.0455278,2.4214896
0.73302289,1.2815793,0.34001375,0.031407742,0.028084821,0.0053915653,0.099821117,0.87042752,1.8808569
0.885534,1.7685143,0.43680536,0.05184985,0.045192266,0.013911943,0.03875042,1.0566218,2.3547561
0.90189661,1.4932617,0.45017756,0.041324118,0.03422925,0.038515949,0.03851937,1.1688929,2.4346616
0.73019483,1.7547752,0.36353569,0.038105396,0.040175066,0.0076853355,0.045049518,0.6668844,1.9189977
0.92835157,1.7578365,0.46875278,0.038481101,0.064916299,0.034344341,0.064460437,1.0103739,2.5720363
0.9141835,1.6217265,0.47130232,0.042380204,0.082765905,0.025702645,0.058024047,1.0446672,2.5091973
0.79327689,1.789876,0.36020408,0.033573243,0.02474663,0.032436701,0.072524089,0.45641401,2.0778302
0.63567164,1.7437242,0.40619373,0.048286033,0.026025856,0.020381198,0.050752604,0.3343128,1.7279673
0.963885,1.5768993,0.38465966,0.026155379,0.062472487,0.024665782,0.047405808,1.3862954,2.5403702
0.7309831,1.6279983,0.43029313,0.048677421,0.025005126,0.023782754,0.048355288,0.85758691,1.9758873
0.78296162,1.7971053,0.39704984,0.038300237,0.047486279,0.045068523,0.036705182,0.97812843,2.0979649
0.86026791,1.4511692,0.30918271,0.044394407,0.032906619,0.01147591,0.081302105,0.45718851,2.1007817
0.78138696,1.8476114,0.46076632,0.039274648,0.046763974,0.012058961,0.036916899,1.3154104,2.2000513
0.79370505,1.8842568,0.44820326,0.046884594,0.067029119,0.0078449451,0.028199957,1.7243388,2.1832396
0.78060379,1.569855,0.38379541,0.045445655,0.069848604,0.024251324,0.029369497,0.53386425,2.0316217
0.86076665,1.1851193,0.38799277,0.037361114,0.020463311,0.014188244,0.069561135,1.1555383,2.2257659
0.81231932,1.4793993,0.36465696,0.040074158,0.098275168,0.020673032,0.044484188,0.67100824,2.0879147
0.82931743,1.8798646,0.39329986,0.045023045,0.017730284,0.023100795,0.068915908,1.1215867,2.1845879
0.81256687,1.8250414,0.36960561,0.049956739,0.017229692,0.01288536,0.14231637,1.7028053,2.0880802
0.91961243,1.4030111,0.42465461,0.037763678,0.12068903,0.022772305,0.01497165,0.49411253,2.4416276
0.80035875,1.5225545,0.36899215,0.048663218,0.021630712,0.0095586366,0.13060972,0.65625014,2.0430632
0.73593437,1.6734593,0.37879825,0.038846428,0.036586766,0.0081977975,0.05415338,0.67668364,1.9472852
0.75065484,1.8485779,0.37202998,0.025506219,0.043309077,0.041168001,0.053792528,1.2651809,2.0271811
0.82577599,1.9457384,0.44156779,0.02895205,0.061833487,0.013899231,0.06239389,0.4437,2.3290593
0.83262296,2.0316984,0.44249432,0.030162231,0.045988309,0.0090390318,0.044163303,0.34406709,2.3509785
0.85124629,1.4743683,0.34558923,0.047025289,0.018993983,0.015324672,0.037594656,0.27136329,2.1276648
0.79749737,1.3707336,0.3606206,0.045631635,0.017953007,0.014870361,0.034569325,0.25262776,2.0238755
0.91789076,1.6505962,0.39114079,0.029776153,0.093704034,0.037699347,0.030865987,2.4016302,2.431849
0.95688044,1.4342836,0.39644463,0.030640172,0.10935568,0.042840289,0.035036537,2.5260291,2.5151041
0.84109644,1.7001829,0.4495165,0.032741372,0.043669541,0.029103735,0.092429103,0.80732344,2.3408754
0.94934442,1.8415007,0.38354151,0.034457885,0.061671402,0.011019614,0.039842495,1.4119855,2.4881804
0.85078752,1.6522093,0.40271762,0.044587982,0.018064572,0.0077238601,0.089668452,0.93409704,2.2345076
0.8398857,1.5513169,0.46467512,0.040036301,0.04078914,0.033238791,0.036483516,0.91717802,2.317655
0.83593752,1.9391941,0.35590357,0.049763043,0.054426091,0.073256711,0.049789089,1.7370108,2.128203
0.87126259,1.3238049,0.43666884,0.038014152,0.022184666,0.0077110807,0.062979105,0.68733368,2.3358
0.90375875,1.9272312,0.33554393,0.041377015,0.03246283,0.062703012,0.03617316,0.6135412,2.2752075
0.69748683,1.345023,0.45301111,0.045212779,0.068524148,0.0083691154,0.085354087,1.021248,1.9120139
0.75927108,1.3912888,0.38955225,0.042831559,0.046431262,0.015568525,0.070934159,0.63535619,1.9849976
0.87160086,1.5172607,0.37568589,0.0319385,0.073076593,0.053466298,0.017359601,0.86416145,2.2753748
0.68226589,1.9245363,0.43106038,0.045156099,0.024535115,0.00717097,0.040835356,0.71014659,1.8982498
0.92539253,1.5087075,0.34956748,0.033986795,0.020902886,0.038566541,0.012092834,1.2349959,2.3495697
0.77162156,2.0834464,0.43903524,0.032301668,0.064736897,0.014108598,0.010462169,1.3945985,2.1897215
0.87976176,1.380584,0.44514971,0.03689595,0.029273648,0.013274093,0.016434773,0.87444946,2.3803283
0.87374472,1.7739512,0.37980116,0.049683064,0.03613044,0.025417402,0.13173097,1.2480644,2.2425665
0.77340344,1.4510743,0.38463778,0.033018603,0.035989934,0.024057398,0.013334595,0.61395061,2.0471183
0.78314268,1.3755164,0.35832369,0.035634033,0.018021957,0.014719416,0.021832423,0.66253129,2.0173941
0.91955152,1.2949075,0.47123357,0.038167041,0.027826871,0.0085254151,0.1019556,0.53776848,2.5082494
0.75328747,1.4657579,0.31073419,0.046149396,0.01948097,0.022469576,0.034420699,0.86433024,1.8598002
0.94868806,1.8294658,0.37401906,0.040709643,0.070544553,0.03215754,0.064196021,0.96161583,2.4433128
0.77645727,1.6682266,0.41501621,0.045745621,0.026325164,0.017768814,0.051442507,1.2006366,2.0747653
0.80863187,1.9105667,0.42128749,0.03091382,0.06946559,0.011540111,0.046199365,0.74740901,2.2381956
0.72804616,1.6642117,0.44450164,0.032587442,0.086075998,0.053256795,0.10455116,0.630679,2.0493227
0.81293065,1.7083363,0.40656605,0.040625903,0.012172009,0.011693765,0.027929126,0.99090125,2.169482
0.90270895,1.5158362,0.3850662,0.038284156,0.095812506,0.034263303,0.063515278,1.2467583,2.3412646
0.76516817,1.5222952,0.41584792,0.052092403,0.014606981,0.010823426,0.060630181,0.99849272,2.0166559
0.72577592,1.5448696,0.40345788,0.029553658,0.072068807,0.029853673,0.052611376,0.40140017,1.980025
0.81901578,1.4368463,0.41417478,0.035091024,0.061896923,0.036123901,0.032871305,0.53103174,2.1941556
0.82186147,1.4940007,0.41560785,0.033399551,0.025177449,0.019119081,0.011532302,0.63880796,2.214576
0.8637846,1.6903891,0.40429601,0.043013116,0.062656374,0.015473165,0.083824901,1.567857,2.276608
0.81518957,1.4635746,0.37427989,0.037138937,0.025020704,0.03204532,0.033641529,0.45899323,2.117647
0.76741343,1.6088571,0.43299103,0.03618046,0.040583693,0.031001972,0.029079591,0.25903865,2.1093913
0.84781475,1.6007956,0.33849861,0.056988762,0.12893796,0.015727178,0.020714648,0.26245335,2.088279
0.84677787,1.6767625,0.46643654,0.024992118,0.012497259,0.039333911,0.12888966,1.8875566,2.4185506
0.8260164,1.391565,0.41566699,0.02117942,0.025307751,0.0096960269,0.05448103,1.141127,2.2645825
0.84898616,1.8335134,0.39403095,0.056350876,0.060612943,0.05055834,0.012429929,0.87485539,2.1897255
0.87774653,1.126386,0.39422883,0.02962712,0.030341779,0.012435179,0.16190175,1.360814,2.3003129
0.86976622,1.8328011,0.3966899,0.031448241,0.070199792,0.0056720104,0.031087622,1.0557901,2.3335921
0.84276693,1.6730604,0.39027527,0.053939462,0.019947441,0.01215029,0.012391987,1.1679042,2.1659766
0.90440744,1.6155395,0.31927573,0.044370141,0.053000511,0.035892636,0.065624078,0.95006817,2.2235045
0.8022307,1.6903886,0.32670995,0.045701301,0.015718289,0.01624422,0.10000508,1.134494,2.0045207
0.75705799,1.3315668,0.3723042,0.051018429,0.052280025,0.050489719,0.046537699,1.139102,1.9286281
0.78649468,2.2851336,0.42585197,0.038794859,0.034001003,0.025796456,0.085499596,1.0414027,2.1955153
0.83197734,1.6065864,0.35229732,0.033373353,0.030626106,0.014173597,0.050097938,0.67818557,2.1442725
0.76698102,1.6971757,0.45841388,0.032008299,0.048603107,0.036094729,0.032422802,0.85453666,2.174306
0.77745098,1.6276688,0.48271651,0.052153922,0.056119765,0.090681504,0.019396668,0.90153071,2.152232
0.84401949,1.6833966,0.38167982,0.0380248,0.028949758,0.0089767475,0.088217283,0.33021211,2.2100368
0.74982756,1.4470152,0.393982,0.043528977,0.031735529,0.022395851,0.037962087,0.21042876,1.97092
0.76535827,1.4918407,0.3448854,0.035411741,0.063431576,0.024477013,0.12058116,0.19354644,1.9642711
0.76130229,1.6492209,0.39626628,0.058638479,0.033562647,0.023989348,0.030271886,1.1468695,1.9705034
0.80988562,1.5469826,0.37143598,0.02661687,0.047585497,0.018090876,0.018664976,0.32941841,2.1422958
0.82067407,1.47312,0.3671282,0.02609714,0.053543157,0.019035087,0.017098664,0.47658326,2.1575739
0.83221197,1.7994127,0.35669824,0.028243514,0.033298997,0.022345163,0.12977784,1.7354266,2.1822159
0.91195195,1.7877719,0.31849056,0.041265966,0.080353059,0.042227688,0.033222603,1.3523217,2.2575384
0.90695674,1.8653613,0.34556223,0.035018151,0.036244713,0.010028116,0.067690551,1.2589555,2.3180925
0.84957248,1.5724805,0.3665424,0.052549422,0.022497806,0.011340016,0.036755507,0.82288802,2.1439294
0.96527979,1.5675181,0.41079116,0.037492792,0.037250766,0.0058391655,0.096754522,1.6838661,2.5425931
0.86718011,1.5641295,0.39761853,0.031637732,0.025806547,0.022626275,0.025000006,1.0651021,2.306819
0.87396555,1.6455684,0.42660281,0.036292153,0.044540553,0.02215101,0.13995233,1.3608824,2.3614338
0.74658321,1.6231561,0.34691984,0.041735984,0.037922081,0.029200977,0.014293104,0.35550351,1.9139865
0.78794865,1.816663,0.3789318,0.028640097,0.055027757,0.030444717,0.051989214,1.4827079,2.1150267
0.83221763,1.8441886,0.32607037,0.027842376,0.021565581,0.063579846,0.066534114,1.3070494,2.1331957
0.81165195,1.7121643,0.32304457,0.027789579,0.035545323,0.072340825,0.044193223,1.1276606,2.0731081
0.90698404,1.772945,0.43789399,0.030208965,0.037368231,0.023996187,0.087579466,1.2686097,2.5013831
0.79156649,1.6551234,0.38111389,0.053979208,0.033588355,0.040947574,0.030825492,0.54243185,2.0331404
0.89424089,1.6925429,0.3914106,0.037344598,0.059191542,0.015603773,0.022631041,0.26240876,2.3487224
0.66844395,1.7312086,0.39141099,0.038077349,0.075205925,0.012802028,0.033214776,0.38656452,1.8127179
0.92718031,1.561684,0.3515989,0.039997959,0.019776872,0.011193943,0.036353021,0.84058806,2.3392874
0.65727478,1.6251762,0.43893796,0.042252611,0.074443677,0.04595842,0.081271444,0.38387378,1.8311428
0.83067059,1.5243323,0.37628361,0.033437702,0.019922302,0.007521301,0.036322028,0.59083225,2.1742541
0.86660014,1.6129773,0.4259661,0.049965388,0.051088484,0.052379059,0.079647727,1.7208072,2.2860723
0.81088268,1.4347469,0.36531719,0.04828307,0.033375826,0.012707214,0.034666531,2.2842928,2.0575297
0.91264492,1.6791645,0.39553307,0.032872042,0.045483803,0.041539577,0.046593342,0.3580929,2.4167462
0.85831117,2.2959427,0.36662171,0.038306508,0.050444023,0.027983971,0.045973175,0.46728938,2.2598178
0.90426769,1.895094,0.39824087,0.039198931,0.062031198,0.033094463,0.13724922,0.81292014,2.3930935
0.74492091,1.4925591,0.45328558,0.050443017,0.047848886,0.044454438,0.015406473,1.080621,2.0236006
0.79042156,1.6386251,0.38646573,0.050361051,0.045427815,0.040257354,0.027515726,0.70957141,2.0480306
0.73221124,1.6271702,0.37033633,0.045659056,0.070086794,0.026807819,0.046217188,0.77669614,1.9031969
0.82030995,1.6813629,0.43001997,0.043413296,0.020479568,0.038214703,0.044596054,1.0080619,2.212413
0.79576599,1.5916518,0.34020297,0.033460508,0.049398435,0.0083133619,0.07853956,0.72847696,2.0395435
0.81553671,1.5855163,0.44499359,0.029890442,0.063608229,0.021068441,0.042304766,0.32424786,2.2703714
0.77331608,1.7364645,0.48953194,0.028035725,0.020430458,0.038266919,0.038464524,0.30113612,2.2649252
0.78070524,1.7722758,0.54405097,0.028989771,0.014579333,0.018642971,0.10064318,0.7312176,2.3812948
0.83362084,1.6028668,0.23952111,0.053135029,0.095385652,0.029577845,0.028792426,0.74603047,1.931045
0.82508476,1.6037449,0.23139546,0.054122156,0.10595099,0.033717727,0.020614122,0.96392553,1.9005411
0.90756621,1.6728759,0.27036391,0.048480509,0.017180885,0.0283912,0.034939951,1.5217941,2.1460571
0.80680441,1.7442535,0.27905156,0.032836167,0.090538468,0.034349668,0.11997963,0.84980897,1.9791468
0.7413612,1.3221773,0.30351503,0.039114511,0.13674344,0.014378368,0.059341448,0.56254251,1.8333845
0.81212375,1.5850338,0.34992003,0.03832496,0.10664464,0.0089914816,0.075401005,0.611327,2.0772491
0.84971771,1.2689529,0.38010559,0.040265971,0.034821383,0.028361262,0.033732603,0.40241043,2.1837171
0.92738713,1.4264719,0.37873991,0.031888896,0.065280287,0.028391689,0.022811847,0.51754446,2.4071182
0.88249986,1.7380137,0.34202072,0.037051902,0.051564964,0.022691823,0.051086079,1.7113664,2.2406158
0.70871993,1.7204326,0.38837918,0.042123395,0.016011674,0.016411087,0.023145681,0.46532357,1.8908441
0.72995848,2.1254808,0.39834914,0.032470765,0.096272356,0.034720412,0.042309004,0.55357365,2.0199481
0.79548985,1.8219825,0.41040153,0.030088689,0.083030547,0.013144787,0.015070973,0.53010436,2.1823879
0.75935755,1.7768198,0.40828852,0.03178311,0.056377333,0.016376095,0.013993054,0.42816099,2.0808441
0.80544248,1.4672192,0.37883881,0.049013898,0.029882509,0.033565964,0.026153224,1.055714,2.0640759
0.83853142,1.7392388,0.38724565,0.047448359,0.040576757,0.025146621,0.024488577,1.1838167,2.1777164
0.81687302,1.5113046,0.40308948,0.034315466,0.044711378,0.028324246,0.049037085,0.44119224,2.1802987
0.80670036,1.5024047,0.37436624,0.048305645,0.035244197,0.013216497,0.016968039,1.1493656,2.0651422
0.84145387,1.5437629,0.37707469,0.047299837,0.1022395,0.033563352,0.041760204,1.1556047,2.155584
0.93644905,1.5740456,0.39376545,0.046074918,0.011922497,0.0072642123,0.069548144,1.5483646,2.4101904
0.74426153,1.827313,0.31563858,0.034817485,0.01843429,0.027185039,0.10118049,0.54978541,1.8929572
0.884081,1.6121891,0.39743264,0.043240669,0.054299838,0.016190674,0.026391115,0.99231436,2.3064461
0.7657386,1.6563206,0.45659402,0.034076727,0.015724369,0.022595726,0.060098794,0.85675115,2.155726
0.80917593,1.5264764,0.45435069,0.026238359,0.015930923,0.045242173,0.10650276,0.70971174,2.2801456
0.89814324,1.6403789,0.43888781,0.035767166,0.080686871,0.016520143,0.028596978,1.220234,2.443886
0.89170763,1.4422873,0.39232944,0.046748842,0.074768138,0.032355308,0.054549863,0.82418718,2.2908316
0.83328276,1.7376101,0.40405482,0.041183217,0.015891205,0.017603886,0.018977333,0.81093917,2.2142173
0.83167246,1.6473433,0.35640241,0.038990735,0.025482268,0.010968579,0.19193076,1.6539315,2.1345359
0.84381222,1.7189386,0.32340346,0.04458586,0.027330556,0.0093729606,0.17660114,1.7276228,2.0980381
0.88658408,1.1292232,0.41010191,0.044290113,0.094636603,0.027549342,0.014160316,1.3831225,2.2910232
0.76263273,2.0901512,0.363777,0.036846687,0.013344977,0.026738762,0.010435298,0.53618602,2.0218819
0.84994473,1.3958313,0.38428925,0.048433223,0.084415985,0.016059025,0.024798685,1.0639745,2.1721364
0.71538633,1.8058172,0.38424391,0.03731314,0.037843733,0.011827102,0.090172566,0.27478509,1.9213889
0.81939582,1.7546399,0.41639949,0.043663102,0.045087132,0.067977753,0.039411786,0.50876156,2.1936206
0.82308241,1.5175467,0.37757438,0.026830542,0.034488682,0.012666148,0.04820076,1.3594794,2.181239
0.82591069,1.4673934,0.38328192,0.053659773,0.04410318,0.049256045,0.06161373,0.51632098,2.1033727
0.86305314,1.2469387,0.42060786,0.044401469,0.056267578,0.0099924757,0.090864773,0.72024243,2.259603
0.90594708,1.6692581,0.46826476,0.048804261,0.042519696,0.0263021,0.072879915,1.1888243,2.4598269
0.80505707,1.6196715,0.34189718,0.03212485,0.037150003,0.010534306,0.049836637,0.65949017,2.0695764
0.86338059,1.4836881,0.38767305,0.028919087,0.035982972,0.011383186,0.05293255,0.57704875,2.2849015
0.81318653,1.5545481,0.29655996,0.034575848,0.056112764,0.021278628,0.060032834,0.34849228,2.0074001
0.78836232,1.9048226,0.48284247,0.047064769,0.013872094,0.021885218,0.078115565,2.3053228,2.2286115
0.85404177,1.3509424,0.31694827,0.031964166,0.089408919,0.014089543,0.045577197,0.33650748,2.1288155
0.81991491,1.4244234,0.46340535,0.046071065,0.032456608,0.018333072,0.064210385,1.6147302,2.2294648
0.78418963,1.3359989,0.4184608,0.048280841,0.030184526,0.068023953,0.028798366,0.71106781,2.0624612
0.83989847,1.8752149,0.39113423,0.038329257,0.055916642,0.0084677828,0.077355836,1.1539093,2.2294053
0.82154612,1.717854,0.39042963,0.055089246,0.026696292,0.056435495,0.038789372,0.71202445,2.1167183
0.72728916,1.3657225,0.36388065,0.028603605,0.062589512,0.022878955,0.079966759,0.68126157,1.9144773
0.69851945,1.1764474,0.44471018,0.018589855,0.027575191,0.025488623,0.035857857,0.72158785,1.9796506
0.96693049,1.8208071,0.41882961,0.036004543,0.055571013,0.02166602,0.033808242,1.6377754,2.5894777
0.74821779,1.4678547,0.38505668,0.04712668,0.022833177,0.027755487,0.022993902,0.41203319,1.9455018
0.78468068,1.5975909,0.35433905,0.041517261,0.02067465,0.013070151,0.11876347,0.57144638,2.0116057
